SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,PER_NETCASH_OPERATE,PER_OI,BPS,BASIC_EPS,DILUTED_EPS,OPERATE_INCOME,OPERATE_INCOME_YOY,GROSS_PROFIT,GROSS_PROFIT_YOY,HOLDER_PROFIT,HOLDER_PROFIT_YOY,GROSS_PROFIT_RATIO,EPS_TTM,OPERATE_INCOME_QOQ,NET_PROFIT_RATIO,ROE_AVG,GROSS_PROFIT_QOQ,ROA,HOLDER_PROFIT_QOQ,ROE_YEARLY,ROIC_YEARLY,TAX_EBT,OCF_SALES,DEBT_ASSET_RATIO,CURRENT_RATIO,CURRENTDEBT_DEBT,START_DATE,FISCAL_YEAR,CURRENCY,IS_CNY_CODE
00636.HK,00636,KLN,10358810,2025-06-30 00:00:00,002,0.715052251542,13.729608697257,8.582001934629,0.328302,0.328302,24815297613.6,6.9940463552,2675180702.35,16.390158386017,591133285.6,-22.008174482,10.780369206146,0.697176261134,2.971539758862,3.0166054861,3.92964578033,7.203887845504,1.507789952286,-11.72781386451,7.859291560659,3.827742776439,27.899966271291,5.208103648903,54.9792551638,1.448697197377,64.348708614018,2025-01-01 00:00:00,12-31,HKD,0
00636.HK,00636,KLN,10358810,2024-12-31 00:00:00,001,1.470415851709,29.857006205535,8.188231539798,0.787134,0.787134,53964429080.16,22.9221778746,5229414554.88,17.739151751757,1427512884.96,94.8422895351,9.690484350556,0.78980287184,20.493443977141,3.0125112905,9.401275821393,16.302008467837,3.634666849006,25.597052163763,9.401275821393,4.719079615328,28.987776567537,4.92486032118,55.3207945627,1.435933281167,65.696412118279,2024-01-01 00:00:00,12-31,HKD,0
00636.HK,00636,KLN,10358810,2024-06-30 00:00:00,002,0.478508426738,12.842395887053,7.845249011632,0.4198328,0.4198328,23211723147.84,9.6367859708,2298459542.84,2.446269544695,758549339.64,126.0827106325,9.902149565548,0.628838701414,4.246847913278,3.5393863156,5.138533146733,1.235699454251,2.010210551816,58.525773679713,10.277066293466,5.194356913317,25.967215011129,3.726005886644,54.1793683089,1.465630343198,63.57268139001,2024-01-01 00:00:00,12-31,HKD,0
00636.HK,00636,KLN,10358810,2023-12-31 00:00:00,001,1.477226930468,23.769492460182,8.42944347607,0.3987368,0.3987368,42961678116.98,-42.4173333116,4441525590.32,-43.332581771613,716969546.3,-77.8954238542,10.338342879033,0.396679156213,-27.992120877338,1.2780345852,4.489978299086,-9.369733142541,1.809307892193,-52.313073716108,4.489978299086,2.412912556688,24.341786438808,6.214802158449,52.2630052077,1.461735540574,66.571404586317,2023-01-01 00:00:00,12-31,HKD,0
00636.HK,00636,KLN,10358810,2023-06-30 00:00:00,002,0.579576479079,11.832941692511,9.45575478597,0.184396,0.184396,21387206017.22,-47.2988877703,2243575635.36,-50.388300019801,338937365.62,-84.5331252117,8.409325313673,0.831840479405,-22.918067712972,1.1857928913,1.988960218199,-34.309310008312,0.83770332397,-52.974463890528,3.977920436397,2.253580477523,24.219426393864,4.488271462704,49.9601465619,1.55010368871,63.289791928417,2023-01-01 00:00:00,12-31,HKD,0
00636.HK,00636,KLN,10358810,2022-12-31 00:00:00,001,2.660850377003,40.689122346118,9.108049988369,1.7686746,1.7686746,73542530527.55,9.7457613809,7837882383.17,6.46947738048,3197183944.57,-54.9143790515,9.638433650766,1.76891667652,0.786922154953,4.4085881986,18.134890800368,-16.89808184694,7.656314305584,-44.012690522241,18.134890800368,10.441269759264,23.97658693016,6.213439545494,53.126415533,1.578162561584,62.883643033523,2022-01-01 00:00:00,12-31,HKD,0
00636.HK,00636,KLN,10358810,2022-06-30 00:00:00,002,1.076500183043,22.728253479562,8.628435082864,1.1288508,1.1202989,41078473541.56,38.6115683868,4522271230.89,55.584679020594,2032628419.85,-29.6872688847,11.008858998411,3.159583178933,18.96670656242,5.6097219147,12.101929086646,21.946802752842,4.76044614961,-12.018710332882,24.203858173292,12.72311139563,24.320161549664,4.736396415197,58.5028688094,1.45649589858,63.988787917335,2022-01-01 00:00:00,12-31,HKD,0
00636.HK,00636,KLN,10358810,2021-12-31 00:00:00,001,2.611614519167,35.717938807307,9.519310996778,3.605616,3.589264,64553382342.4,59.1278902557,7361623796.8,88.931161773007,6490642692.8,174.1477617079,11.403931954724,3.591328139738,16.387122877303,11.4376892762,32.718643266422,17.403957277922,15.112259499288,52.008471273964,32.718643266422,20.169954346937,23.348436278195,7.311772757258,48.4312900178,1.514221639285,76.485295592922,2021-01-01 00:00:00,12-31,HKD,0
00636.HK,00636,KLN,10358810,2021-06-30 00:00:00,002,0.909805259691,15.983648887067,13.865448940178,1.5643104,1.5559896,28834822936.56,67.7349524904,2906630176.8,17.386816474186,2812719963.84,215.0814327086,11.625634974822,2.366892603935,23.500150394066,10.4982031663,11.73707899734,20.689113903524,5.760205552052,75.198921391942,23.47415799468,14.767725893266,20.722953673774,5.373475237055,41.6012288222,1.349090027364,67.249667373329,2021-01-01 00:00:00,12-31,HKD,0
